31.03448276,28.07017544,41.97530864,-50,1
42.4,41.55844156,72.22222222,-23.33333333,1
37.73584906,27.17391304,48.87218045,-52.27272727,1
34.57943925,36.36363636,55.19480519,-46.66666667,1
31.05263158,26.4,39.68253968,-52.12765957,1
35.86956522,37.28813559,57.89473684,-59.52380952,1
12.14285714,4.761904762,8.833922261,-17.77777778,0
-0.7194244604,-9.210526316,-4.901960784,-9.195402299,0
3.921568627,3.797468354,4,-8,0
-0.9708737864,-2.816901408,-2,18.96551724,0
